qid,query,duration,vid,relevant_windows,gt_duration_sec,gt_union_duration_sec,gt_count,query_word_count,query_char_count,gt_duration_bin_fine,gt_duration_bin_broad,normalized_gt_width,r1_iou05,r1_iou07,oracle10_iou05,oracle10_iou07,final_width_sec,final_center_sec,center_error_sec,oracle10_best_iou,initial_width_norm_median,initial_width_sec_median,initial_width_gt_ratio_median,initial_width_gt_ratio_nearest_center,initial_nearest_center_error_sec,valid_tokens,gt_token_count,gt_token_fraction,best_gt_saliency,mean_gt_saliency,best_false_saliency,gt_vs_false_margin,gt_saliency_percentile,gt_saliency_rank,false_peaks_above_gt,false_peak_count,high_saliency_distractor_peak_count,nearby_best_saliency,gt_vs_nearby_margin,random_negative_best_mean,gt_vs_random_negative_margin,top1_gt_token,top3_gt_token,top5_gt_token,top10_gt_token,gt_token_center_sec,audio_duration_sec,qd_top1_center_hit_le_2s,short_failure_iou07,final_width_gt_ratio,qd_top1_center_sec,final_center_error_sec,audio_duration_group,audio_duration_group_threshold_sec,gt_count_bin,query_word_bin
EbpOXac13yo_1,A man talks as an engine rumbles in the background,299,EbpOXac13yo,"[[3, 10], [13, 35], [62, 75], [84, 90], [99, 107], [116, 140], [148, 151], [171, 174]]",24.0,86.0,8,10,50,20s+,10s+,0.0802675585284281,1.0,0.0,1.0,0.0,28.0,16.0,8.0,0.5151515151515151,0.5116411935411949,152.98071686881727,6.37419653620072,0.9236453051736772,3.0243971381027563,299.0,86.0,0.28762541806020064,-11.04946231842041,-11.46942156414653,-11.184297561645508,0.13483524322509766,1.0,1.0,0.0,66.0,3.0,-11.184297561645508,0.13483524322509766,-11.25275577545166,0.20329345703125057,1.0,1.0,1.0,1.0,79.62790697674419,299.0,0.0,1.0,1.1666666666666667,16.0,8.0,not_short_primary,nan,3+,6-10w
EcihYbSlyck_1,A man speaks as engines roar and sirens blare,157,EcihYbSlyck,"[[1, 3], [6, 7], [14, 23], [40, 43], [44, 47], [48, 49], [51, 69], [70, 72], [74, 75]]",18.0,40.0,9,9,45,10-20s,10s+,0.11464968152866242,0.0,0.0,1.0,0.0,11.0,48.5,0.0,0.6111111111111112,0.5116411935411949,80.32766738596759,4.46264818810931,4.6424744606299715,0.5668665712347689,157.0,40.0,0.25477707006369427,-10.731643676757812,-11.03367326259613,-10.769844055175781,0.03820037841796875,1.0,1.0,0.0,35.0,0.0,-10.769844055175781,0.03820037841796875,-10.956345615386963,0.2247019386291509,1.0,1.0,1.0,1.0,44.575,157.0,1.0,1.0,0.6111111111111112,48.5,0.0,not_short_primary,nan,3+,6-10w
EcihYbSlyck_2,Engines roar as horns honk,157,EcihYbSlyck,"[[4, 6], [23, 25], [27, 30], [42, 44], [73, 74], [86, 89], [32, 36], [37, 39], [49, 50], [52, 56], [62, 67], [76, 78]]",5.0,31.0,12,5,26,5-10s,5-10s,0.03184713375796178,0.0,0.0,0.0,0.0,19.0,31.5,2.5,0.38461538461538464,0.5116411935411949,80.32766738596759,16.06553347719352,26.41483036440721,0.552757613745257,157.0,31.0,0.19745222929936307,-10.256988525390625,-10.658322764981177,-10.339187622070312,0.0821990966796875,1.0,1.0,0.0,34.0,3.0,-10.391170501708984,0.13418197631835938,-10.386927013397218,0.12993848800659258,1.0,1.0,1.0,1.0,49.016129032258064,157.0,0.0,1.0,3.8,31.5,2.5,not_short_primary,nan,3+,0-5w
EcihYbSlyck_3,A woman talks as engines roar and sirens blare,157,EcihYbSlyck,"[[78, 80], [83, 85]]",2.0,4.0,2,9,46,2-3s,2-5s,0.012738853503184714,0.0,0.0,0.0,0.0,10.0,44.0,35.0,0.0,0.5116411935411949,80.32766738596759,40.16383369298379,41.78227014566974,3.933133428765231,157.0,4.0,0.025477707006369428,-11.470969200134277,-11.778543710708618,-10.889455795288086,-0.5815134048461914,0.6815286624203821,51.0,50.0,46.0,10.0,-11.269590377807617,-0.20137882232666016,-11.241681175231934,-0.22928802490234368,0.0,0.0,0.0,0.0,81.5,157.0,0.0,1.0,5.0,44.0,35.0,shorter_or_equal_audio,188.5,2,6-10w
EcihYbSlyck_4,Music plays as a man sings,157,EcihYbSlyck,"[[129, 158]]",29.0,29.0,1,6,26,20s+,10s+,0.18471337579617833,0.0,0.0,1.0,0.0,3.0,1.5,142.0,0.5957446808510638,0.5116411935411949,80.32766738596759,2.7699195650333652,2.6583032579515766,23.868775919908742,157.0,28.0,0.17834394904458598,-13.625194549560547,-14.167262622288295,-13.964406967163086,0.33921241760253906,1.0,1.0,0.0,36.0,4.0,-14.465068817138672,0.839874267578125,-14.10064401626587,0.4754494667053226,1.0,1.0,1.0,1.0,143.0,157.0,0.0,1.0,0.10344827586206896,1.5,142.0,not_short_primary,nan,1,6-10w
ErxgH5g3Kx0_1,A dog barks,210,ErxgH5g3Kx0,"[[1, 2]]",1.0,1.0,1,3,11,1-2s,0-2s,0.004761904761904762,0.0,0.0,0.0,0.0,5.0,168.5,167.0,0.0,0.5116411935411949,107.44465064365092,107.44465064365092,140.7269121888106,32.275783414685606,210.0,1.0,0.004761904761904762,-12.288368225097656,-12.288368225097656,-12.112176895141602,-0.1761913299560547,0.9904761904761905,3.0,2.0,63.0,15.0,-12.261758804321289,-0.026609420776367188,-13.087964363098145,0.7995961380004886,0.0,1.0,1.0,1.0,1.5,210.0,0.0,1.0,5.0,168.5,167.0,shorter_or_equal_audio,213.0,1,0-5w
ErxgH5g3Kx0_2,Metal strikes and a horse neighs,210,ErxgH5g3Kx0,"[[32, 34], [46, 48]]",2.0,4.0,2,6,32,2-3s,2-5s,0.009523809523809525,0.0,0.0,0.0,0.0,7.0,69.5,22.5,0.3333333333333333,0.5116411935411949,107.44465064365092,53.72232532182546,70.3634560944053,0.7757834146856055,210.0,4.0,0.01904761904761905,-12.032697677612305,-12.605876207351685,-11.443564414978027,-0.5891332626342773,0.9476190476190476,12.0,11.0,65.0,9.0,-12.591573715209961,0.5588760375976562,-12.230114688873291,0.19741701126098654,0.0,0.0,0.0,0.0,40.0,210.0,0.0,1.0,3.5,69.5,22.5,longer_audio,188.5,2,6-10w
ErxgH5g3Kx0_3,"Something scrapes, footsteps sound, metal strikes, and a horse snorts",210,ErxgH5g3Kx0,"[[73, 75], [97, 99], [103, 125], [140, 172], [190, 192], [194, 200], [203, 210]]",32.0,73.0,7,10,69,20s+,10s+,0.1523809523809524,0.0,0.0,0.0,0.0,13.0,127.5,13.5,0.46875,0.5116411935411949,107.44465064365092,3.357645332614091,3.887385021796276,1.4417342473510928,210.0,73.0,0.3476190476190476,-11.751022338867188,-12.406468469802647,-11.817691802978516,0.06666946411132812,1.0,1.0,0.0,43.0,8.0,-11.817691802978516,0.06666946411132812,-11.902581253051757,0.15155891418456946,1.0,1.0,1.0,1.0,148.67808219178082,210.0,0.0,1.0,0.40625,127.5,13.5,not_short_primary,nan,3+,6-10w
EzWEO2WD_MM_1,Electronic sounds play as objects collide,188,EzWEO2WD_MM,"[[24, 27]]",3.0,3.0,1,6,41,3-5s,2-5s,0.015957446808510637,0.0,0.0,0.0,0.0,5.0,20.5,5.0,0.0,0.5116411935411949,96.18854438574463,32.06284812858154,41.994697605549824,4.73736800933759,188.0,3.0,0.015957446808510637,-11.185210227966309,-11.450405756632486,-11.73359489440918,0.5483846664428711,1.0,1.0,0.0,58.0,8.0,-11.73359489440918,0.5483846664428711,-13.224576749801635,2.0393665218353263,1.0,1.0,1.0,1.0,25.5,188.0,0.0,1.0,1.6666666666666667,20.5,5.0,shorter_or_equal_audio,188.5,1,6-10w
EzWEO2WD_MM_2,A motor is running while objects collide,188,EzWEO2WD_MM,"[[33, 34], [61, 64], [72, 74], [135, 136], [175, 176], [183, 184]]",3.0,9.0,6,7,40,3-5s,2-5s,0.015957446808510637,0.0,0.0,0.0,0.0,85.0,141.5,6.0,0.07894736842105263,0.5116411935411949,96.18854438574463,32.06284812858154,37.12144173194666,2.8664474357047425,188.0,9.0,0.047872340425531915,-10.981733322143555,-11.419738663567436,-10.942420959472656,-0.03931236267089844,0.8882978723404256,22.0,21.0,47.0,9.0,-10.945541381835938,-0.03619194030761719,-10.981262998580933,-0.00047032356262199926,0.0,0.0,0.0,0.0,95.72222222222223,188.0,0.0,1.0,28.333333333333332,141.5,6.0,shorter_or_equal_audio,188.5,3+,6-10w
FA11v4SmdBc_1,Whistling drifts through the air,245,FA11v4SmdBc,"[[0, 12], [30, 32], [43, 45], [72, 79], [86, 88], [90, 92], [124, 134], [137, 141], [151, 157], [165, 170], [171, 197], [203, 205], [207, 209], [220, 221], [228, 232]]",26.0,87.0,15,5,32,20s+,10s+,0.10612244897959183,0.0,0.0,1.0,0.0,8.0,175.0,7.5,0.625,0.5116411935411949,125.35209241759274,4.821234323753567,1.7841328736691593,1.7740474525183174,245.0,87.0,0.3551020408163265,-10.256614685058594,-10.741546652782922,-10.881355285644531,0.6247406005859375,1.0,1.0,0.0,46.0,0.0,-10.881355285644531,0.6247406005859375,-10.956601371765137,0.6999866867065432,1.0,1.0,1.0,1.0,131.7528735632184,245.0,0.0,1.0,0.3076923076923077,175.0,7.5,not_short_primary,nan,3+,0-5w
FDwK7T1JO_0_1,Ambient noise fills the air as a man talks and something taps,202,FDwK7T1JO_0,"[[43, 51], [83, 90], [110, 120], [126, 133], [163, 164]]",10.0,33.0,5,12,61,10-20s,10s+,0.04950495049504951,0.0,0.0,1.0,1.0,11.0,159.5,4.0,0.8,0.5116411935411949,103.35152109532136,10.335152109532135,1.4976028225692264,3.5816997387851472,202.0,33.0,0.16336633663366337,-10.5570068359375,-11.579200079946807,-10.689373016357422,0.13236618041992188,1.0,1.0,0.0,51.0,13.0,-10.689373016357422,0.13236618041992188,-10.729036750793457,0.17202991485595653,1.0,1.0,1.0,1.0,97.01515151515152,202.0,0.0,1.0,1.1,159.5,4.0,not_short_primary,nan,3+,11-15w
FDwK7T1JO_0_2,Ambient noise fills the air as laughter breaks out,202,FDwK7T1JO_0,"[[54, 56], [139, 141], [195, 198]]",3.0,7.0,3,9,50,3-5s,2-5s,0.01485148514851485,0.0,0.0,0.0,0.0,6.0,57.0,2.0,0.3333333333333333,0.5116411935411949,103.35152109532136,34.45050703177379,56.64326681114921,0.3863505603601425,202.0,7.0,0.034653465346534656,-10.070257186889648,-11.676795550755092,-10.616077423095703,0.5458202362060547,1.0,1.0,0.0,61.0,16.0,-11.031584739685059,0.9613275527954102,-11.097104663848876,1.0268474769592277,1.0,1.0,1.0,1.0,139.92857142857142,202.0,1.0,1.0,2.0,57.0,2.0,longer_audio,188.5,3+,6-10w
FDwK7T1JO_0_3,An electric drill whirs,202,FDwK7T1JO_0,"[[167, 170], [174, 179], [181, 186], [187, 192], [164, 165]]",5.0,19.0,5,4,23,5-10s,5-10s,0.024752475247524754,0.0,0.0,1.0,0.0,9.0,172.5,4.0,0.5714285714285714,0.5116411935411949,103.35152109532136,20.67030421906427,19.837376414115077,10.57957156574247,202.0,19.0,0.09405940594059406,-10.508803367614746,-10.848776215001157,-10.52149486541748,0.012691497802734375,1.0,1.0,0.0,58.0,3.0,-10.52149486541748,0.012691497802734375,-10.921948595046997,0.4131452274322509,1.0,1.0,1.0,1.0,179.8684210526316,202.0,0.0,1.0,1.8,172.5,4.0,not_short_primary,nan,3+,0-5w
FR7BDRhMATo_1,"A train moves along, sounding its horn",299,FR7BDRhMATo,"[[23, 34], [258, 260]]",11.0,13.0,2,7,38,10-20s,10s+,0.03678929765886288,1.0,0.0,1.0,0.0,22.0,25.0,3.5,0.5,0.5116411935411949,152.98071686881727,13.907337897165206,18.215301620975914,19.590282099957122,299.0,13.0,0.043478260869565216,-10.611085891723633,-10.80767066662128,-10.608531951904297,-0.0025539398193359375,0.9966555183946488,2.0,1.0,87.0,7.0,-10.619476318359375,0.008390426635742188,-10.885052433013916,0.2739665412902834,0.0,1.0,1.0,1.0,63.96153846153846,299.0,0.0,1.0,2.0,25.0,3.5,not_short_primary,nan,2,6-10w
FR7BDRhMATo_2,"A train rumbles, crossing bells ring, insects buzzing",299,FR7BDRhMATo,"[[296, 300]]",4.0,4.0,1,8,53,3-5s,2-5s,0.013377926421404682,0.0,0.0,0.0,0.0,47.0,31.5,266.5,0.125,0.5116411935411949,152.98071686881727,38.24517921720432,36.70405660779955,70.1672866245396,299.0,3.0,0.010033444816053512,-11.481935501098633,-11.505398114522299,-10.46312141418457,-1.0188140869140625,0.3979933110367893,181.0,180.0,87.0,9.0,-11.631147384643555,0.14921188354492188,-10.883020811080932,-0.5989146900177005,0.0,0.0,0.0,0.0,297.5,299.0,0.0,1.0,11.75,31.5,266.5,longer_audio,188.5,1,6-10w
FR7BDRhMATo_3,A train rumbles and steam hisses,299,FR7BDRhMATo,"[[175, 213]]",38.0,38.0,1,6,32,20s+,10s+,0.12709030100334448,0.0,0.0,0.0,0.0,17.0,95.5,98.5,0.47368421052631576,0.5116411935411949,152.98071686881727,4.025808338653086,1.4897796949413582,8.253305353865386,299.0,38.0,0.12709030100334448,-11.679744720458984,-11.933566620475368,-11.470731735229492,-0.2090129852294922,0.7090301003344481,88.0,87.0,77.0,18.0,-11.677905082702637,-0.0018396377563476562,-11.530463199615479,-0.14928152084350543,0.0,0.0,0.0,0.0,194.0,299.0,0.0,1.0,0.4473684210526316,95.5,98.5,not_short_primary,nan,1,6-10w
FXdoNvmrYxo_1,A man is speaking,299,FXdoNvmrYxo,"[[0, 70], [114, 115], [119, 124], [128, 160], [166, 168], [195, 197], [199, 213], [215, 220], [225, 238], [244, 246], [250, 257], [266, 272], [275, 281]]",70.0,165.0,13,4,17,20s+,10s+,0.23411371237458195,0.0,0.0,1.0,0.0,34.0,24.0,11.0,0.65625,0.5116411935411949,152.98071686881727,2.1854388124116753,1.9033899855428693,0.6032689160869609,299.0,165.0,0.5518394648829431,-11.591017723083496,-11.813659396316066,-11.768173217773438,0.1771554946899414,1.0,1.0,0.0,34.0,0.0,-11.768173217773438,0.1771554946899414,-11.768173217773438,0.1771554946899414,1.0,1.0,1.0,1.0,127.47575757575757,299.0,0.0,1.0,0.4857142857142857,24.0,11.0,not_short_primary,nan,3+,0-5w
FXdoNvmrYxo_2,Something rolls and bumps into things,299,FXdoNvmrYxo,"[[99, 103]]",4.0,4.0,1,6,37,3-5s,2-5s,0.013377926421404682,0.0,0.0,1.0,0.0,10.0,104.0,3.0,0.5714285714285714,0.5116411935411949,152.98071686881727,38.24517921720432,63.01001910425309,7.850925151757949,299.0,4.0,0.013377926421404682,-11.603738784790039,-12.073738098144531,-11.742326736450195,0.13858795166015625,1.0,1.0,0.0,92.0,17.0,-11.742326736450195,0.13858795166015625,-12.611328601837158,1.0075898170471191,1.0,1.0,1.0,1.0,101.0,299.0,0.0,1.0,2.5,104.0,3.0,longer_audio,188.5,1,6-10w
FXdoNvmrYxo_3,An explosion occurs,299,FXdoNvmrYxo,"[[107, 114]]",7.0,7.0,1,3,19,5-10s,5-10s,0.023411371237458192,0.0,0.0,1.0,1.0,6.0,101.0,9.5,0.75,0.5116411935411949,152.98071686881727,21.854388124116753,36.005725202430334,1.6490748482420514,299.0,7.0,0.023411371237458192,-10.691123962402344,-11.098843165806361,-10.73293399810791,0.041810035705566406,1.0,1.0,0.0,85.0,14.0,-11.463336944580078,0.7722129821777344,-11.668452644348145,0.9773286819458011,1.0,1.0,1.0,1.0,110.5,299.0,0.0,1.0,0.8571428571428571,101.0,9.5,not_short_primary,nan,1,0-5w
FXdoNvmrYxo_4,A boy and a girl are talking as air is being pumped,299,FXdoNvmrYxo,"[[237, 243]]",6.0,6.0,1,12,51,5-10s,5-10s,0.020066889632107024,0.0,0.0,1.0,0.0,11.0,174.5,65.5,0.6666666666666666,0.5116411935411949,152.98071686881727,25.49678614480288,24.469371071866366,12.1672866245396,299.0,6.0,0.020066889632107024,-11.903980255126953,-12.133720556894938,-11.764256477355957,-0.1397237777709961,0.9832775919732442,6.0,5.0,88.0,20.0,-12.260671615600586,0.3566913604736328,-12.238818044662475,0.3348377895355217,0.0,0.0,0.0,1.0,240.0,299.0,0.0,1.0,1.8333333333333333,174.5,65.5,not_short_primary,nan,1,11-15w
FeHndzYAUkg_1,Welding sparks and sound effects fill the air,299,FeHndzYAUkg,"[[0, 8]]",8.0,8.0,1,8,45,5-10s,5-10s,0.026755852842809364,1.0,0.0,1.0,0.0,5.0,2.5,1.5,0.625,0.5116411935411949,152.98071686881727,19.12258960860216,25.046039728841883,44.09028209995712,299.0,8.0,0.026755852842809364,-11.160161018371582,-12.013665556907654,-11.79616641998291,0.6360054016113281,1.0,1.0,0.0,92.0,17.0,-11.79616641998291,0.6360054016113281,-12.250165634155273,1.0900046157836911,1.0,1.0,1.0,1.0,4.0,299.0,1.0,1.0,0.625,2.5,1.5,not_short_primary,nan,1,6-10w
FeHndzYAUkg_2,A man talks as music plays,299,FeHndzYAUkg,"[[15, 105], [141, 146], [153, 161], [183, 192], [203, 221], [245, 271], [290, 300]]",90.0,166.0,7,6,26,20s+,10s+,0.3010033444816054,0.0,0.0,1.0,1.0,32.0,36.0,24.0,0.8666666666666667,0.5116411935411949,152.98071686881727,1.6997857429868586,1.768280081182626,0.5382604789860181,299.0,165.0,0.5518394648829431,-10.691189765930176,-12.1499230818315,-11.259666442871094,0.568476676940918,1.0,1.0,0.0,35.0,1.0,-11.87362289428711,1.1824331283569336,-11.259666442871094,0.568476676940918,1.0,1.0,1.0,1.0,134.76060606060605,299.0,0.0,1.0,0.35555555555555557,36.0,24.0,not_short_primary,nan,3+,6-10w
FeHndzYAUkg_3,A drill whirs as music plays,299,FeHndzYAUkg,"[[110, 112], [120, 128], [150, 152], [165, 178], [194, 198], [223, 227], [234, 245], [283, 289], [132, 139], [201, 203]]",13.0,59.0,10,6,28,10-20s,10s+,0.043478260869565216,0.0,0.0,1.0,1.0,11.0,178.5,7.0,0.7777777777777778,0.5116411935411949,152.98071686881727,11.767747451447482,4.3547406467516625,0.253305353865386,299.0,59.0,0.19732441471571907,-10.819916725158691,-11.450602838548564,-11.361581802368164,0.5416650772094727,1.0,1.0,0.0,66.0,0.0,-11.361581802368164,0.5416650772094727,-11.513261690139771,0.6933449649810797,1.0,1.0,1.0,1.0,188.6864406779661,299.0,0.0,1.0,0.8461538461538461,178.5,7.0,not_short_primary,nan,3+,6-10w
FeHndzYAUkg_4,Water flows as music plays,299,FeHndzYAUkg,"[[272, 282]]",10.0,10.0,1,5,26,10-20s,10s+,0.033444816053511704,0.0,0.0,0.0,0.0,25.0,120.5,156.5,0.0,0.5116411935411949,152.98071686881727,15.298071686881727,14.68162264311982,49.1672866245396,299.0,10.0,0.033444816053511704,-13.059253692626953,-13.148244953155517,-10.208467483520508,-2.8507862091064453,0.2608695652173913,222.0,221.0,94.0,13.0,-12.922845840454102,-0.13640785217285156,-10.77960277557373,-2.279650917053223,0.0,0.0,0.0,0.0,277.0,299.0,0.0,1.0,2.5,120.5,156.5,not_short_primary,nan,1,0-5w
FfUqv0Vv3ME_1,A man talks while objects collide and the wind blows,297,FfUqv0Vv3ME,"[[97, 99], [126, 132]]",6.0,8.0,2,10,52,5-10s,5-10s,0.020202020202020204,0.0,0.0,0.0,0.0,22.0,27.0,71.0,0.46153846153846156,0.5116411935411949,151.95743448173488,25.326239080289145,15.97612470044926,3.684072428699693,297.0,8.0,0.026936026936026935,-11.297937393188477,-11.9274400472641,-10.597206115722656,-0.7007312774658203,0.8047138047138047,59.0,58.0,88.0,20.0,-11.181436538696289,-0.1165008544921875,-11.105879383087158,-0.1920580101013183,0.0,0.0,0.0,0.0,121.25,297.0,0.0,1.0,3.6666666666666665,27.0,71.0,not_short_primary,nan,2,6-10w
FfUqv0Vv3ME_2,A man and a woman are talking,297,FfUqv0Vv3ME,"[[137, 148], [157, 161], [209, 210], [241, 249], [256, 259], [292, 297], [65, 70], [56, 60], [38, 50], [23, 25], [75, 91]]",16.0,71.0,11,7,29,10-20s,10s+,0.05387205387205387,0.0,0.0,1.0,1.0,20.0,198.0,11.5,0.8,0.5116411935411949,151.95743448173488,9.49733965510843,9.880043179350249,0.49452629518009417,297.0,71.0,0.23905723905723905,-10.637648582458496,-11.347782846907494,-10.474554061889648,-0.16309452056884766,0.9797979797979798,7.0,6.0,59.0,7.0,-10.68336296081543,0.045714378356933594,-10.533385066986083,-0.10426351547241275,0.0,0.0,0.0,1.0,128.04929577464787,297.0,0.0,1.0,1.25,198.0,11.5,not_short_primary,nan,3+,6-10w
Flk-X0gwjF4_1,Two men sing as birds chirp,299,Flk-X0gwjF4,"[[0, 4]]",4.0,4.0,1,6,27,3-5s,2-5s,0.013377926421404682,0.0,0.0,0.0,0.0,25.0,14.5,12.5,0.07407407407407407,0.5116411935411949,152.98071686881727,38.24517921720432,50.09207945768377,46.09028209995712,299.0,4.0,0.013377926421404682,-11.071268081665039,-11.193644046783447,-11.108030319213867,0.036762237548828125,1.0,1.0,0.0,88.0,16.0,-11.294485092163086,0.22321701049804688,-11.409568710327148,0.3383006286621093,1.0,1.0,1.0,1.0,2.0,299.0,0.0,1.0,6.25,14.5,12.5,longer_audio,188.5,1,6-10w
Flk-X0gwjF4_2,Music plays,299,Flk-X0gwjF4,"[[5, 44]]",39.0,39.0,1,2,11,20s+,10s+,0.13043478260869565,0.0,0.0,0.0,0.0,15.0,13.5,11.0,0.38461538461538464,0.5116411935411949,152.98071686881727,3.922582483815827,5.137649175147053,23.590282099957122,299.0,39.0,0.13043478260869565,-9.630305290222168,-10.872248698503544,-11.20368766784668,1.5733823776245117,1.0,1.0,0.0,82.0,1.0,-11.20368766784668,1.5733823776245117,-11.542306661605835,1.912001371383667,1.0,1.0,1.0,1.0,24.5,299.0,0.0,1.0,0.38461538461538464,13.5,11.0,not_short_primary,nan,1,0-5w
Flk-X0gwjF4_3,Music plays as metallic sounds ring out,299,Flk-X0gwjF4,"[[196, 214], [240, 300], [30, 33]]",60.0,81.0,3,7,39,20s+,10s+,0.20066889632107024,0.0,0.0,0.0,0.0,9.0,24.5,7.0,0.23333333333333334,0.5116411935411949,152.98071686881727,2.5496786144802877,2.220621649800014,1.6032689160869609,299.0,80.0,0.26755852842809363,-10.023656845092773,-13.846705317497253,-10.584747314453125,0.5610904693603516,1.0,1.0,0.0,68.0,11.0,-10.584747314453125,0.5610904693603516,-10.716890296936036,0.6932334518432626,1.0,1.0,1.0,1.0,246.0625,299.0,0.0,1.0,0.15,24.5,7.0,not_short_primary,nan,3+,6-10w
Flk-X0gwjF4_4,"A man is talking, overlapping with other men's responses, as birds call in the background",299,Flk-X0gwjF4,"[[128, 181], [215, 239]]",53.0,77.0,2,15,89,20s+,10s+,0.17725752508361203,0.0,0.0,1.0,0.0,33.0,246.5,19.5,0.5094339622641509,0.5116411935411949,152.98071686881727,2.8864286201663636,2.7701174798339285,0.8327133754604006,299.0,77.0,0.25752508361204013,-11.730628967285156,-11.9105981851553,-11.477432250976562,-0.25319671630859375,0.9364548494983278,20.0,19.0,64.0,17.0,-11.678092956542969,-0.0525360107421875,-11.524692010879516,-0.20593695640564036,0.0,0.0,0.0,0.0,177.0974025974026,299.0,0.0,1.0,0.6226415094339622,246.5,19.5,not_short_primary,nan,2,11-15w
G3YO2unWz7k_1,A man speaks and clears his throat,299,G3YO2unWz7k,"[[191, 192]]",1.0,1.0,1,7,34,1-2s,0-2s,0.0033444816053511705,0.0,0.0,0.0,0.0,9.0,14.5,177.0,0.0,0.5116411935411949,152.98071686881727,152.98071686881727,56.61162840777161,10.753305353865386,299.0,1.0,0.0033444816053511705,-12.222386360168457,-12.222386360168457,-11.39704704284668,-0.8253393173217773,0.5986622073578596,121.0,120.0,104.0,22.0,-12.188459396362305,-0.033926963806152344,-12.243008365631104,0.020622005462646698,0.0,0.0,0.0,0.0,191.5,299.0,0.0,1.0,9.0,14.5,177.0,longer_audio,213.0,1,6-10w
G3YO2unWz7k_2,An engine rumbles,299,G3YO2unWz7k,"[[284, 300]]",16.0,16.0,1,3,17,10-20s,10s+,0.05351170568561873,1.0,0.0,1.0,0.0,10.0,292.0,0.0,0.625,0.5116411935411949,152.98071686881727,9.56129480430108,9.176014151949888,64.1672866245396,299.0,15.0,0.05016722408026756,-10.616954803466797,-11.209551747639974,-12.279501914978027,1.6625471115112305,1.0,1.0,0.0,97.0,13.0,-12.279501914978027,1.6625471115112305,-12.787566232681275,2.1706114292144782,1.0,1.0,1.0,1.0,291.5,299.0,1.0,1.0,0.625,292.0,0.0,not_short_primary,nan,1,0-5w
GGgQR7aIofY_1,Someone clears their throat,168,GGgQR7aIofY,"[[30, 32]]",2.0,2.0,1,4,27,2-3s,2-5s,0.011904761904761904,0.0,0.0,1.0,0.0,5.0,32.5,1.5,0.5,0.5116411935411949,85.95572051492074,42.97786025746037,56.29076487552423,3.9793732682515177,168.0,2.0,0.011904761904761904,-11.256388664245605,-11.709228515625,-11.492010116577148,0.23562145233154297,1.0,1.0,0.0,51.0,12.0,-12.914355278015137,1.6579666137695312,-13.229010143280028,1.972621479034423,1.0,1.0,1.0,1.0,31.0,168.0,1.0,1.0,2.5,32.5,1.5,shorter_or_equal_audio,188.5,1,0-5w
GGgQR7aIofY_2,Brass instruments,168,GGgQR7aIofY,"[[39, 42], [53, 73], [129, 136]]",20.0,30.0,3,2,17,20s+,10s+,0.11904761904761904,1.0,0.0,1.0,1.0,10.0,65.0,2.0,0.75,0.5116411935411949,85.95572051492074,4.297786025746037,7.080724554859211,1.8396139615540648,168.0,30.0,0.17857142857142858,-9.998229026794434,-10.361890443166097,-10.825366020202637,0.8271369934082031,1.0,1.0,0.0,34.0,0.0,-10.825366020202637,0.8271369934082031,-10.9910440826416,0.9928150558471671,1.0,1.0,1.0,1.0,76.96666666666667,168.0,1.0,1.0,0.5,65.0,2.0,not_short_primary,nan,3+,0-5w
GGgQR7aIofY_3,A car drives by as air brakes hiss,168,GGgQR7aIofY,"[[88, 91]]",3.0,3.0,1,8,34,3-5s,2-5s,0.017857142857142856,0.0,0.0,0.0,0.0,8.0,42.0,47.5,0.2857142857142857,0.5116411935411949,85.95572051492074,28.651906838306914,4.151770201182014,9.122403743148041,168.0,3.0,0.017857142857142856,-11.257223129272461,-11.324680010477701,-11.179038047790527,-0.0781850814819336,0.9464285714285714,10.0,9.0,51.0,12.0,-11.348581314086914,0.09135818481445312,-11.41577130317688,0.15854817390441944,0.0,0.0,0.0,1.0,89.5,168.0,0.0,1.0,2.6666666666666665,42.0,47.5,shorter_or_equal_audio,188.5,1,6-10w
GMP8m09j5vk_1,A dog barks as a bird calls nearby,299,GMP8m09j5vk,"[[47, 52]]",5.0,5.0,1,8,34,5-10s,5-10s,0.016722408026755852,0.0,0.0,0.0,0.0,11.0,120.5,71.0,0.17647058823529413,0.5116411935411949,152.98071686881727,30.596143373763454,40.07366356614701,1.4097179000428781,299.0,5.0,0.016722408026755852,-10.816413879394531,-10.960075950622558,-10.632129669189453,-0.18428421020507812,0.9565217391304348,14.0,13.0,91.0,22.0,-10.703475952148438,-0.11293792724609375,-10.901975860595703,0.08556198120117209,0.0,0.0,0.0,0.0,49.5,299.0,0.0,1.0,2.2,120.5,71.0,not_short_primary,nan,1,6-10w
GOD8Bt5LfDE_1,A child rips paper,129,GOD8Bt5LfDE,"[[2, 13]]",11.0,11.0,1,4,18,10-20s,10s+,0.08527131782945736,0.0,0.0,0.0,0.0,8.0,13.0,5.5,0.26666666666666666,0.5116411935411949,66.00171396681414,6.000155815164922,7.8587756157387725,13.247981240449729,129.0,11.0,0.08527131782945736,-10.38836669921875,-10.960292556069113,-10.719940185546875,0.331573486328125,1.0,1.0,0.0,37.0,3.0,-10.967412948608398,0.5790462493896484,-11.244559640884399,0.8561929416656486,1.0,1.0,1.0,1.0,7.5,129.0,0.0,1.0,0.7272727272727273,13.0,5.5,not_short_primary,nan,1,0-5w
